epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
927,19207.4,0.47115,0.29709,0.79316,0.92704,0.90166,0.94258,0.77052,0.63203,0.40831,0.80235,0.0008326,0.0008326,0.0008326
928,19228.1,0.47524,0.29853,0.79315,0.9274,0.90156,0.94241,0.77011,0.63344,0.40903,0.80252,0.0008227,0.0008227,0.0008227
929,19248.5,0.47923,0.29768,0.79371,0.92719,0.90124,0.9423,0.76984,0.63412,0.40963,0.80264,0.0008128,0.0008128,0.0008128
930,19269,0.47363,0.29747,0.79343,0.92753,0.90073,0.94219,0.76943,0.63542,0.41043,0.80279,0.0008029,0.0008029,0.0008029
931,19289.3,0.4742,0.29714,0.79395,0.92721,0.90066,0.94209,0.76893,0.63701,0.41115,0.80296,0.000793,0.000793,0.000793
932,19310.2,0.47852,0.29899,0.79415,0.92679,0.9007,0.94202,0.76868,0.63745,0.41157,0.80308,0.0007831,0.0007831,0.0007831
933,19330.9,0.47412,0.29785,0.79386,0.92769,0.89981,0.94203,0.76839,0.63863,0.41224,0.8032,0.0007732,0.0007732,0.0007732
934,19351.4,0.47846,0.29896,0.79351,0.92753,0.89965,0.94192,0.76791,0.63941,0.41278,0.80333,0.0007633,0.0007633,0.0007633
935,19372.1,0.47563,0.29703,0.7929,0.92761,0.8996,0.94188,0.76742,0.64079,0.41354,0.8035,0.0007534,0.0007534,0.0007534
936,19393.4,0.47622,0.29884,0.79417,0.92795,0.89911,0.94182,0.76701,0.64208,0.41402,0.80367,0.0007435,0.0007435,0.0007435
937,19413.8,0.47567,0.2982,0.79324,0.92756,0.89922,0.94183,0.76705,0.64265,0.41442,0.80377,0.0007336,0.0007336,0.0007336
938,19434.6,0.47423,0.29792,0.79341,0.92691,0.8994,0.94182,0.76665,0.64381,0.4151,0.80395,0.0007237,0.0007237,0.0007237
939,19455.8,0.46953,0.29536,0.7938,0.92722,0.89949,0.94182,0.7664,0.64468,0.41546,0.80404,0.0007138,0.0007138,0.0007138
940,19476.8,0.47155,0.29573,0.79359,0.92704,0.89968,0.94189,0.76654,0.64461,0.41572,0.80408,0.0007039,0.0007039,0.0007039
941,19497.3,0.47229,0.29612,0.79304,0.92704,0.89956,0.94183,0.76598,0.64544,0.41616,0.80419,0.000694,0.000694,0.000694
942,19518.3,0.47282,0.29686,0.79332,0.92666,0.9,0.94175,0.76599,0.64552,0.41635,0.80424,0.0006841,0.0006841,0.0006841
943,19539,0.47412,0.29626,0.79352,0.92668,0.89924,0.94164,0.76548,0.64692,0.41701,0.80442,0.0006742,0.0006742,0.0006742
944,19560.3,0.47175,0.29604,0.79338,0.92641,0.89936,0.94164,0.76503,0.64843,0.41768,0.80466,0.0006643,0.0006643,0.0006643
945,19580.8,0.47222,0.29749,0.79363,0.92618,0.89908,0.94145,0.76455,0.64925,0.41805,0.80481,0.0006544,0.0006544,0.0006544
946,19602.2,0.47436,0.29649,0.79296,0.92727,0.89797,0.94136,0.76395,0.65071,0.41881,0.80502,0.0006445,0.0006445,0.0006445
947,19622.8,0.47267,0.29678,0.79363,0.92777,0.89673,0.94114,0.76328,0.65248,0.41959,0.80525,0.0006346,0.0006346,0.0006346
948,19643.5,0.47247,0.29595,0.79376,0.92752,0.89664,0.94111,0.76309,0.65295,0.42004,0.80534,0.0006247,0.0006247,0.0006247
949,19664.4,0.47414,0.29535,0.79312,0.92682,0.89671,0.94093,0.76237,0.65446,0.42077,0.80556,0.0006148,0.0006148,0.0006148
950,19685.2,0.46981,0.29588,0.79285,0.92707,0.89642,0.94096,0.7623,0.65499,0.42112,0.80565,0.0006049,0.0006049,0.0006049
951,19706,0.47433,0.29587,0.79323,0.92701,0.89599,0.94075,0.76195,0.65601,0.42179,0.80577,0.000595,0.000595,0.000595
952,19726.7,0.47143,0.29529,0.79376,0.92724,0.89556,0.94056,0.7615,0.65702,0.42243,0.80595,0.0005851,0.0005851,0.0005851
953,19747.4,0.47072,0.29426,0.79277,0.92759,0.89524,0.94055,0.76124,0.6578,0.42292,0.80604,0.0005752,0.0005752,0.0005752
954,19768,0.47147,0.29688,0.79349,0.9274,0.89489,0.94038,0.76081,0.65901,0.42349,0.80623,0.0005653,0.0005653,0.0005653
955,19790.2,0.4759,0.29758,0.79322,0.92716,0.89448,0.94014,0.76046,0.66031,0.42411,0.80641,0.0005554,0.0005554,0.0005554
956,19811,0.4714,0.29552,0.79304,0.92705,0.89422,0.94017,0.76019,0.66097,0.42462,0.80652,0.0005455,0.0005455,0.0005455
957,19832.6,0.47276,0.29524,0.79274,0.92675,0.89421,0.94022,0.75981,0.6623,0.42537,0.80672,0.0005356,0.0005356,0.0005356
958,19853.6,0.47019,0.29485,0.7929,0.92641,0.89412,0.93992,0.75933,0.66336,0.4257,0.80686,0.0005257,0.0005257,0.0005257
959,19875,0.47348,0.29751,0.79367,0.92645,0.89365,0.93967,0.7587,0.66461,0.42654,0.80708,0.0005158,0.0005158,0.0005158
960,19895.6,0.47095,0.29616,0.79344,0.92601,0.89371,0.93947,0.75843,0.66591,0.42716,0.80727,0.0005059,0.0005059,0.0005059
961,19916.5,0.47413,0.29766,0.79357,0.92615,0.8933,0.93923,0.75792,0.66686,0.42783,0.80742,0.000496,0.000496,0.000496
962,19937,0.46883,0.29513,0.79353,0.92605,0.89311,0.9389,0.75738,0.66836,0.42854,0.80763,0.0004861,0.0004861,0.0004861
963,19957.7,0.47685,0.29798,0.79365,0.92534,0.89322,0.93837,0.75692,0.66984,0.42919,0.80784,0.0004762,0.0004762,0.0004762
964,19978.5,0.47037,0.2952,0.79381,0.92482,0.8932,0.93832,0.75656,0.6712,0.42977,0.80806,0.0004663,0.0004663,0.0004663
965,19999,0.47161,0.29486,0.79335,0.92508,0.89266,0.93829,0.75608,0.67284,0.43047,0.80832,0.0004564,0.0004564,0.0004564
966,20019.3,0.46792,0.29344,0.79299,0.92608,0.89183,0.93814,0.75561,0.6741,0.43143,0.80853,0.0004465,0.0004465,0.0004465
967,20040.1,0.47288,0.29621,0.79306,0.92596,0.89142,0.93793,0.7548,0.67576,0.43212,0.80875,0.0004366,0.0004366,0.0004366
968,20060.5,0.46644,0.29416,0.79314,0.92588,0.89078,0.93789,0.75429,0.67715,0.43301,0.80895,0.0004267,0.0004267,0.0004267
969,20081.1,0.47095,0.29592,0.79325,0.9257,0.89102,0.9379,0.75391,0.67823,0.43371,0.8091,0.0004168,0.0004168,0.0004168
970,20101.7,0.47244,0.29518,0.79326,0.92509,0.89119,0.93775,0.75344,0.67945,0.43429,0.80928,0.0004069,0.0004069,0.0004069
971,20122.5,0.46916,0.29479,0.79319,0.92561,0.89064,0.9377,0.7528,0.68072,0.43512,0.80948,0.000397,0.000397,0.000397
972,20143,0.47039,0.29358,0.79282,0.92544,0.89048,0.93771,0.75254,0.68192,0.43568,0.80965,0.0003871,0.0003871,0.0003871
973,20163.2,0.46641,0.29309,0.79358,0.92519,0.8906,0.93753,0.75202,0.68318,0.4364,0.80987,0.0003772,0.0003772,0.0003772
974,20184,0.47058,0.29416,0.79285,0.92466,0.89105,0.93755,0.75196,0.6838,0.43695,0.80991,0.0003673,0.0003673,0.0003673
975,20204.4,0.46928,0.29533,0.79349,0.92552,0.88946,0.9373,0.75129,0.68533,0.43769,0.81015,0.0003574,0.0003574,0.0003574
976,20224.9,0.47091,0.29419,0.79339,0.924,0.89057,0.93708,0.75073,0.68706,0.43876,0.81042,0.0003475,0.0003475,0.0003475
977,20245.4,0.46518,0.29336,0.79293,0.92405,0.89042,0.93709,0.75057,0.68814,0.43946,0.81059,0.0003376,0.0003376,0.0003376
978,20266.3,0.4697,0.29527,0.793,0.92428,0.88939,0.93692,0.74989,0.68985,0.44038,0.81083,0.0003277,0.0003277,0.0003277
979,20287,0.46987,0.29452,0.79272,0.92408,0.88918,0.93678,0.74927,0.69132,0.44098,0.81106,0.0003178,0.0003178,0.0003178
980,20307.5,0.46616,0.29166,0.79273,0.92461,0.88898,0.93675,0.74894,0.69218,0.44155,0.8112,0.0003079,0.0003079,0.0003079
981,20327.9,0.47037,0.29419,0.79371,0.92418,0.88883,0.93662,0.74849,0.69334,0.44233,0.81141,0.000298,0.000298,0.000298
982,20348.9,0.46978,0.29361,0.79346,0.92419,0.88845,0.93652,0.74809,0.69451,0.44313,0.81158,0.0002881,0.0002881,0.0002881
983,20370.1,0.46643,0.29522,0.79217,0.92413,0.88864,0.9364,0.7475,0.69589,0.44382,0.8118,0.0002782,0.0002782,0.0002782
984,20390.9,0.46677,0.29359,0.79255,0.92395,0.88864,0.93639,0.74726,0.69696,0.44453,0.81194,0.0002683,0.0002683,0.0002683
985,20411.7,0.46754,0.29284,0.79318,0.92423,0.8881,0.9362,0.74677,0.69793,0.44502,0.81209,0.0002584,0.0002584,0.0002584
986,20432.5,0.46644,0.29297,0.79271,0.92391,0.88791,0.93598,0.74614,0.69925,0.44586,0.81233,0.0002485,0.0002485,0.0002485
987,20453.1,0.46192,0.29019,0.79238,0.92389,0.88775,0.93583,0.74545,0.70088,0.44675,0.81257,0.0002386,0.0002386,0.0002386
988,20473.6,0.46529,0.29428,0.79298,0.92389,0.88803,0.93594,0.74557,0.70107,0.447,0.81259,0.0002287,0.0002287,0.0002287
989,20494.1,0.46803,0.29366,0.79304,0.92391,0.88778,0.93583,0.7449,0.70253,0.44767,0.8128,0.0002188,0.0002188,0.0002188
990,20515.1,0.46899,0.29364,0.79295,0.92383,0.8875,0.93575,0.74461,0.70276,0.44807,0.81283,0.0002089,0.0002089,0.0002089
991,20532.2,0.4388,0.28051,0.78783,0.9246,0.88649,0.93559,0.7442,0.70444,0.44889,0.81307,0.000199,0.000199,0.000199
992,20547,0.43171,0.27639,0.78724,0.92443,0.88613,0.93543,0.74355,0.7062,0.44986,0.81337,0.0001891,0.0001891,0.0001891
993,20561.8,0.429,0.27481,0.78757,0.92526,0.8848,0.9352,0.74295,0.708,0.45055,0.81365,0.0001792,0.0001792,0.0001792
994,20576.5,0.42583,0.27374,0.78715,0.92506,0.88451,0.93499,0.74218,0.70969,0.4515,0.81392,0.0001693,0.0001693,0.0001693
995,20591.1,0.42441,0.27313,0.78671,0.92462,0.8847,0.93492,0.74174,0.71102,0.45243,0.81414,0.0001594,0.0001594,0.0001594
996,20606,0.42624,0.27415,0.78691,0.92457,0.88424,0.93481,0.7412,0.71267,0.45294,0.81438,0.0001495,0.0001495,0.0001495
997,20620.7,0.42665,0.27405,0.7875,0.92465,0.88401,0.93458,0.74058,0.71424,0.45395,0.81465,0.0001396,0.0001396,0.0001396
998,20635.4,0.42385,0.2724,0.78665,0.92481,0.88338,0.93444,0.73977,0.71554,0.45451,0.81483,0.0001297,0.0001297,0.0001297
999,20650.2,0.42496,0.27202,0.78677,0.92374,0.88413,0.93426,0.73903,0.7172,0.45542,0.81512,0.0001198,0.0001198,0.0001198
1000,20664.9,0.42554,0.27313,0.78743,0.92441,0.88283,0.93404,0.73855,0.71885,0.45624,0.81538,0.0001099,0.0001099,0.0001099
