epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
856,104276,0.20833,0.22178,0.02368,0.95888,0.91185,0.94115,0.87119,0.19083,0.22584,0.02699,1.5355e-05,1.5355e-05,1.5355e-05
857,104398,0.20974,0.22244,0.02441,0.95773,0.91304,0.94121,0.87126,0.19105,0.22575,0.02708,1.5256e-05,1.5256e-05,1.5256e-05
858,104520,0.20737,0.22397,0.02379,0.95842,0.91217,0.94121,0.8714,0.19095,0.22559,0.02716,1.5157e-05,1.5157e-05,1.5157e-05
859,104639,0.20724,0.22355,0.0233,0.95802,0.91254,0.9411,0.87131,0.19096,0.22555,0.02716,1.5058e-05,1.5058e-05,1.5058e-05
860,104760,0.21019,0.22298,0.02433,0.9579,0.91262,0.9411,0.87133,0.19085,0.2257,0.02714,1.4959e-05,1.4959e-05,1.4959e-05
861,104880,0.20492,0.2224,0.02288,0.95696,0.91352,0.94111,0.87138,0.19104,0.22556,0.02713,1.486e-05,1.486e-05,1.486e-05
862,105000,0.20872,0.22209,0.02388,0.95808,0.91245,0.94108,0.87128,0.1908,0.2258,0.02709,1.4761e-05,1.4761e-05,1.4761e-05
863,105121,0.21175,0.22248,0.02424,0.95754,0.91322,0.94127,0.8714,0.19043,0.22579,0.02692,1.4662e-05,1.4662e-05,1.4662e-05
864,105244,0.20504,0.22275,0.02281,0.95769,0.91304,0.94113,0.87125,0.1907,0.22573,0.02689,1.4563e-05,1.4563e-05,1.4563e-05
865,105364,0.20992,0.22336,0.02393,0.9562,0.91458,0.94117,0.87115,0.19098,0.2256,0.027,1.4464e-05,1.4464e-05,1.4464e-05
866,105484,0.20692,0.22294,0.02353,0.95673,0.9139,0.94116,0.87115,0.19092,0.22569,0.02699,1.4365e-05,1.4365e-05,1.4365e-05
867,105603,0.20857,0.22253,0.02538,0.95811,0.91232,0.94106,0.87124,0.191,0.22549,0.02703,1.4266e-05,1.4266e-05,1.4266e-05
868,105725,0.20523,0.22036,0.02299,0.95636,0.91434,0.94118,0.87136,0.19043,0.22564,0.0269,1.4167e-05,1.4167e-05,1.4167e-05
869,105846,0.20835,0.22326,0.02467,0.95834,0.91269,0.9411,0.87137,0.19023,0.22579,0.02688,1.4068e-05,1.4068e-05,1.4068e-05
870,105964,0.21081,0.22311,0.02451,0.95823,0.91311,0.9412,0.87145,0.19036,0.22579,0.02687,1.3969e-05,1.3969e-05,1.3969e-05
871,106085,0.20801,0.22229,0.02417,0.95766,0.91288,0.941,0.87143,0.19016,0.22591,0.02682,1.387e-05,1.387e-05,1.387e-05
872,106204,0.2041,0.22277,0.02279,0.95723,0.91355,0.94113,0.87149,0.1906,0.22593,0.02691,1.3771e-05,1.3771e-05,1.3771e-05
873,106325,0.20842,0.22242,0.0241,0.95825,0.91275,0.94118,0.87152,0.19039,0.22579,0.02692,1.3672e-05,1.3672e-05,1.3672e-05
874,106445,0.20663,0.22261,0.02397,0.95799,0.91279,0.94117,0.87142,0.19058,0.22588,0.02692,1.3573e-05,1.3573e-05,1.3573e-05
875,106565,0.20486,0.22424,0.0228,0.95725,0.91308,0.94113,0.8714,0.19048,0.22574,0.02687,1.3474e-05,1.3474e-05,1.3474e-05
876,106688,0.20758,0.22343,0.02375,0.95681,0.91391,0.94128,0.87154,0.19047,0.22592,0.02706,1.3375e-05,1.3375e-05,1.3375e-05
877,106807,0.20534,0.22213,0.02342,0.95763,0.91313,0.9412,0.87151,0.19053,0.2257,0.02703,1.3276e-05,1.3276e-05,1.3276e-05
878,106928,0.2119,0.22036,0.02481,0.95734,0.913,0.94119,0.87149,0.19061,0.22552,0.02697,1.3177e-05,1.3177e-05,1.3177e-05
879,107051,0.20666,0.22241,0.02361,0.95767,0.91336,0.94116,0.87154,0.19045,0.22569,0.02686,1.3078e-05,1.3078e-05,1.3078e-05
880,107171,0.20609,0.2225,0.02301,0.95613,0.91425,0.9413,0.87163,0.1902,0.22566,0.02681,1.2979e-05,1.2979e-05,1.2979e-05
881,107295,0.20557,0.22081,0.02328,0.95684,0.91401,0.94126,0.87156,0.19024,0.22583,0.02672,1.288e-05,1.288e-05,1.288e-05
882,107417,0.20923,0.22271,0.0238,0.9575,0.9139,0.94134,0.87152,0.18986,0.22587,0.02673,1.2781e-05,1.2781e-05,1.2781e-05
883,107537,0.20608,0.22158,0.0236,0.95775,0.91373,0.94134,0.87154,0.18977,0.22595,0.02672,1.2682e-05,1.2682e-05,1.2682e-05
884,107657,0.20377,0.22256,0.0226,0.95739,0.91419,0.94129,0.87158,0.18991,0.22579,0.02683,1.2583e-05,1.2583e-05,1.2583e-05
885,107777,0.20267,0.22157,0.02266,0.95808,0.91288,0.94125,0.87161,0.1897,0.22612,0.02676,1.2484e-05,1.2484e-05,1.2484e-05
886,107897,0.20949,0.22388,0.02377,0.95819,0.91269,0.94122,0.87158,0.18993,0.22599,0.02673,1.2385e-05,1.2385e-05,1.2385e-05
887,108017,0.21179,0.22339,0.02524,0.95712,0.91441,0.94151,0.87183,0.1894,0.22612,0.02674,1.2286e-05,1.2286e-05,1.2286e-05
888,108140,0.20364,0.22219,0.02309,0.95801,0.91361,0.94144,0.8719,0.18929,0.22598,0.02669,1.2187e-05,1.2187e-05,1.2187e-05
889,108261,0.20348,0.22172,0.02315,0.95722,0.91453,0.94154,0.87194,0.18932,0.2261,0.02677,1.2088e-05,1.2088e-05,1.2088e-05
890,108381,0.20391,0.22053,0.02256,0.95709,0.91507,0.94164,0.87196,0.1893,0.22603,0.02677,1.1989e-05,1.1989e-05,1.1989e-05
891,108501,0.2048,0.22399,0.02342,0.95718,0.91517,0.94161,0.87198,0.18905,0.22603,0.0268,1.189e-05,1.189e-05,1.189e-05
892,108619,0.20231,0.22275,0.02237,0.95697,0.91511,0.94164,0.87196,0.18905,0.22587,0.02684,1.1791e-05,1.1791e-05,1.1791e-05
893,108740,0.20691,0.2213,0.02329,0.95715,0.91498,0.94163,0.87192,0.18916,0.22582,0.02678,1.1692e-05,1.1692e-05,1.1692e-05
894,108861,0.207,0.22096,0.02391,0.95732,0.91457,0.94155,0.87189,0.18916,0.22604,0.02684,1.1593e-05,1.1593e-05,1.1593e-05
895,108981,0.20215,0.22097,0.02266,0.95679,0.91485,0.94152,0.87195,0.18925,0.22604,0.02677,1.1494e-05,1.1494e-05,1.1494e-05
896,109103,0.20356,0.22328,0.02286,0.9573,0.9149,0.94158,0.87198,0.18919,0.22596,0.02678,1.1395e-05,1.1395e-05,1.1395e-05
897,109223,0.20542,0.22122,0.0233,0.95714,0.91507,0.94159,0.87194,0.18884,0.22617,0.02678,1.1296e-05,1.1296e-05,1.1296e-05
898,109345,0.20219,0.22242,0.02235,0.95686,0.91454,0.9415,0.87193,0.18889,0.22623,0.02674,1.1197e-05,1.1197e-05,1.1197e-05
899,109465,0.20538,0.22198,0.02323,0.95683,0.91515,0.94156,0.87208,0.18905,0.22596,0.02694,1.1098e-05,1.1098e-05,1.1098e-05
900,109588,0.20554,0.22218,0.02405,0.95745,0.91469,0.94144,0.87212,0.18891,0.22612,0.02689,1.0999e-05,1.0999e-05,1.0999e-05
901,109709,0.20609,0.22155,0.02323,0.95758,0.91434,0.94146,0.87205,0.18869,0.22608,0.02682,1.09e-05,1.09e-05,1.09e-05
902,109831,0.2068,0.22161,0.02377,0.95722,0.91492,0.94151,0.87222,0.18874,0.22596,0.02689,1.0801e-05,1.0801e-05,1.0801e-05
903,109954,0.19695,0.22003,0.02217,0.95708,0.91501,0.9415,0.87226,0.18858,0.22599,0.02687,1.0702e-05,1.0702e-05,1.0702e-05
904,110074,0.20579,0.22202,0.02359,0.95785,0.91456,0.94147,0.87226,0.18881,0.2259,0.02678,1.0603e-05,1.0603e-05,1.0603e-05
905,110196,0.20201,0.22065,0.02313,0.95789,0.9147,0.94151,0.87222,0.18891,0.22575,0.02681,1.0504e-05,1.0504e-05,1.0504e-05
906,110314,0.20594,0.22089,0.02421,0.95697,0.91511,0.94157,0.87215,0.1889,0.22584,0.02687,1.0405e-05,1.0405e-05,1.0405e-05
907,110439,0.19906,0.22065,0.02212,0.95856,0.91321,0.9414,0.87219,0.18895,0.22578,0.02689,1.0306e-05,1.0306e-05,1.0306e-05
908,110560,0.20771,0.22204,0.02375,0.95703,0.91517,0.94154,0.87228,0.18886,0.22579,0.02677,1.0207e-05,1.0207e-05,1.0207e-05
909,110683,0.20554,0.22098,0.0235,0.95832,0.9136,0.94148,0.87228,0.18874,0.22582,0.02676,1.0108e-05,1.0108e-05,1.0108e-05
910,110803,0.20418,0.22267,0.02271,0.95722,0.91529,0.94159,0.87232,0.18858,0.22588,0.02678,1.0009e-05,1.0009e-05,1.0009e-05
911,110923,0.20409,0.22013,0.02247,0.95643,0.91571,0.94167,0.87236,0.18856,0.22593,0.02674,9.91e-06,9.91e-06,9.91e-06
912,111048,0.19964,0.22013,0.02244,0.95624,0.91539,0.94147,0.87232,0.18863,0.22592,0.02675,9.811e-06,9.811e-06,9.811e-06
913,111168,0.20648,0.22073,0.02342,0.956,0.91542,0.94148,0.87227,0.18872,0.22592,0.02683,9.712e-06,9.712e-06,9.712e-06
914,111289,0.20646,0.2205,0.02279,0.95588,0.91507,0.9413,0.87219,0.18881,0.22583,0.02672,9.613e-06,9.613e-06,9.613e-06
915,111409,0.20091,0.22157,0.02239,0.95599,0.9154,0.94138,0.87222,0.18908,0.2258,0.02681,9.514e-06,9.514e-06,9.514e-06
916,111532,0.20476,0.2218,0.02265,0.95613,0.91572,0.94152,0.87232,0.18903,0.22579,0.02682,9.415e-06,9.415e-06,9.415e-06
917,111653,0.20376,0.22103,0.02321,0.95729,0.91416,0.94133,0.87217,0.18913,0.22581,0.02672,9.316e-06,9.316e-06,9.316e-06
918,111773,0.20486,0.22176,0.02398,0.95633,0.91539,0.94152,0.87231,0.18916,0.2258,0.02675,9.217e-06,9.217e-06,9.217e-06
919,111893,0.20713,0.22148,0.02474,0.95845,0.91356,0.94147,0.87231,0.18915,0.22586,0.02679,9.118e-06,9.118e-06,9.118e-06
920,112014,0.2026,0.22076,0.02321,0.95801,0.91374,0.94127,0.87222,0.18954,0.22564,0.02689,9.019e-06,9.019e-06,9.019e-06
921,112134,0.20814,0.22159,0.02411,0.95793,0.91421,0.94138,0.87215,0.1894,0.22579,0.02686,8.92e-06,8.92e-06,8.92e-06
922,112255,0.20475,0.2207,0.02341,0.95796,0.91413,0.94135,0.87218,0.18935,0.22583,0.02676,8.821e-06,8.821e-06,8.821e-06
923,112375,0.20884,0.22205,0.02378,0.95838,0.91339,0.94136,0.87214,0.18905,0.22583,0.0267,8.722e-06,8.722e-06,8.722e-06
924,112494,0.20464,0.22115,0.02351,0.9572,0.91479,0.94139,0.87226,0.18912,0.22575,0.02697,8.623e-06,8.623e-06,8.623e-06
925,112616,0.20744,0.22095,0.02412,0.9574,0.91436,0.94141,0.87229,0.18896,0.22584,0.0268,8.524e-06,8.524e-06,8.524e-06
926,112733,0.20692,0.22118,0.02358,0.95768,0.91422,0.9414,0.87223,0.18929,0.22569,0.02693,8.425e-06,8.425e-06,8.425e-06
927,112854,0.20789,0.21993,0.02503,0.95655,0.91515,0.94141,0.87225,0.18959,0.22567,0.02696,8.326e-06,8.326e-06,8.326e-06
928,112975,0.205,0.22099,0.02409,0.95673,0.91505,0.94145,0.8723,0.18925,0.22572,0.02693,8.227e-06,8.227e-06,8.227e-06
929,113098,0.20783,0.22,0.02374,0.95741,0.91469,0.94143,0.87221,0.18945,0.22565,0.02692,8.128e-06,8.128e-06,8.128e-06
930,113218,0.20481,0.22105,0.02386,0.95847,0.91342,0.94137,0.87223,0.18941,0.22579,0.02682,8.029e-06,8.029e-06,8.029e-06
931,113340,0.20585,0.2209,0.02317,0.95724,0.91457,0.94134,0.87219,0.1895,0.22576,0.02689,7.93e-06,7.93e-06,7.93e-06
932,113462,0.20596,0.22162,0.02378,0.95739,0.91431,0.94142,0.87229,0.18949,0.22574,0.02691,7.831e-06,7.831e-06,7.831e-06
933,113582,0.2067,0.2211,0.02354,0.95617,0.91596,0.94152,0.87235,0.18905,0.22573,0.02671,7.732e-06,7.732e-06,7.732e-06
934,113705,0.20612,0.22167,0.02329,0.95869,0.91321,0.94139,0.87233,0.18935,0.22591,0.02685,7.633e-06,7.633e-06,7.633e-06
935,113830,0.20171,0.21905,0.02262,0.9577,0.91434,0.94133,0.87227,0.18946,0.22599,0.02688,7.534e-06,7.534e-06,7.534e-06
936,113954,0.20178,0.22098,0.02276,0.95819,0.91427,0.94142,0.87234,0.18942,0.22592,0.02682,7.435e-06,7.435e-06,7.435e-06
937,114076,0.20732,0.22163,0.02354,0.9575,0.91442,0.94137,0.87229,0.18957,0.22588,0.02693,7.336e-06,7.336e-06,7.336e-06
938,114197,0.20538,0.22146,0.0234,0.95726,0.91476,0.94148,0.87225,0.18939,0.22595,0.02685,7.237e-06,7.237e-06,7.237e-06
939,114314,0.20482,0.2212,0.02344,0.9574,0.9153,0.94152,0.87235,0.18933,0.22596,0.02689,7.138e-06,7.138e-06,7.138e-06
940,114436,0.20326,0.21989,0.02342,0.9572,0.9152,0.94151,0.8723,0.18975,0.2257,0.02692,7.039e-06,7.039e-06,7.039e-06
941,114558,0.20257,0.22118,0.02226,0.95799,0.914,0.94126,0.87221,0.18986,0.22566,0.02684,6.94e-06,6.94e-06,6.94e-06
942,114679,0.20386,0.22102,0.02203,0.9583,0.91445,0.94139,0.87229,0.1898,0.22569,0.02702,6.841e-06,6.841e-06,6.841e-06
943,114800,0.20373,0.21995,0.02305,0.95716,0.91485,0.94134,0.87223,0.18966,0.22569,0.02684,6.742e-06,6.742e-06,6.742e-06
944,114919,0.20302,0.222,0.02266,0.957,0.91476,0.94136,0.8722,0.18972,0.22565,0.02693,6.643e-06,6.643e-06,6.643e-06
945,115038,0.20278,0.22183,0.0226,0.95819,0.91423,0.94133,0.87227,0.18971,0.22563,0.0268,6.544e-06,6.544e-06,6.544e-06
946,115160,0.20398,0.21991,0.02309,0.9574,0.91505,0.94139,0.8723,0.18971,0.22561,0.02686,6.445e-06,6.445e-06,6.445e-06
947,115282,0.20096,0.22179,0.02202,0.9576,0.91463,0.94141,0.87229,0.1895,0.22577,0.0268,6.346e-06,6.346e-06,6.346e-06
948,115402,0.20939,0.22086,0.02384,0.95774,0.91487,0.94149,0.87238,0.18919,0.22577,0.02683,6.247e-06,6.247e-06,6.247e-06
949,115526,0.20207,0.21888,0.02316,0.95816,0.91466,0.9414,0.87243,0.18919,0.22572,0.02677,6.148e-06,6.148e-06,6.148e-06
950,115647,0.20466,0.22125,0.02313,0.95755,0.9149,0.9414,0.87236,0.18927,0.22567,0.02667,6.049e-06,6.049e-06,6.049e-06
951,115769,0.2049,0.22089,0.02253,0.95765,0.91476,0.94144,0.87243,0.18929,0.22561,0.02675,5.95e-06,5.95e-06,5.95e-06
952,115889,0.20034,0.22117,0.02256,0.95728,0.91517,0.94155,0.87255,0.18883,0.22569,0.02667,5.851e-06,5.851e-06,5.851e-06
953,116011,0.20303,0.21987,0.02309,0.95744,0.91504,0.94151,0.87253,0.18878,0.22574,0.02661,5.752e-06,5.752e-06,5.752e-06
954,116132,0.20494,0.22165,0.02339,0.95739,0.9152,0.94156,0.87259,0.1885,0.22572,0.02654,5.653e-06,5.653e-06,5.653e-06
955,116253,0.20806,0.22169,0.02375,0.95745,0.91536,0.94161,0.87256,0.18883,0.22557,0.02664,5.554e-06,5.554e-06,5.554e-06
956,116373,0.2039,0.22195,0.02264,0.95759,0.91512,0.94145,0.87255,0.18836,0.22572,0.02648,5.455e-06,5.455e-06,5.455e-06
957,116494,0.20565,0.22048,0.02276,0.95743,0.91501,0.94152,0.87256,0.18832,0.22576,0.02652,5.356e-06,5.356e-06,5.356e-06
958,116616,0.20641,0.22049,0.02392,0.95809,0.91444,0.94147,0.87258,0.18856,0.22569,0.0266,5.257e-06,5.257e-06,5.257e-06
959,116737,0.20576,0.22305,0.02296,0.95797,0.91501,0.94148,0.87263,0.18849,0.22567,0.02656,5.158e-06,5.158e-06,5.158e-06
960,116858,0.2077,0.22063,0.02359,0.95772,0.9146,0.94147,0.8726,0.18842,0.22584,0.0266,5.059e-06,5.059e-06,5.059e-06
961,116979,0.20892,0.22213,0.02425,0.95789,0.91507,0.94163,0.87265,0.18835,0.22583,0.02651,4.96e-06,4.96e-06,4.96e-06
962,117096,0.20726,0.22317,0.02318,0.95797,0.91479,0.94148,0.87269,0.18828,0.22572,0.02654,4.861e-06,4.861e-06,4.861e-06
963,117219,0.20583,0.22062,0.02323,0.95741,0.91507,0.94154,0.87277,0.1881,0.22591,0.02643,4.762e-06,4.762e-06,4.762e-06
964,117341,0.20268,0.22042,0.02304,0.95807,0.91473,0.9415,0.87265,0.18826,0.22566,0.02641,4.663e-06,4.663e-06,4.663e-06
965,117462,0.20445,0.22057,0.02287,0.95778,0.91432,0.94139,0.87269,0.18825,0.2258,0.02643,4.564e-06,4.564e-06,4.564e-06
966,117584,0.20235,0.21908,0.02351,0.95767,0.91428,0.9415,0.87275,0.18813,0.22574,0.0264,4.465e-06,4.465e-06,4.465e-06
967,117705,0.20228,0.22033,0.02207,0.95736,0.91495,0.9415,0.87272,0.18797,0.22564,0.02643,4.366e-06,4.366e-06,4.366e-06
968,117826,0.20623,0.22056,0.02366,0.9578,0.91514,0.94157,0.8728,0.18794,0.22567,0.02643,4.267e-06,4.267e-06,4.267e-06
969,117946,0.20556,0.22131,0.02358,0.95726,0.91543,0.94161,0.87283,0.18796,0.22574,0.02636,4.168e-06,4.168e-06,4.168e-06
970,118069,0.20198,0.22131,0.02294,0.95803,0.9143,0.94145,0.87275,0.18841,0.22563,0.02653,4.069e-06,4.069e-06,4.069e-06
971,118188,0.20043,0.22071,0.02239,0.95799,0.91434,0.94139,0.87273,0.18846,0.22558,0.02657,3.97e-06,3.97e-06,3.97e-06
972,118310,0.20306,0.22065,0.02265,0.95807,0.91454,0.94148,0.87275,0.18833,0.22566,0.02643,3.871e-06,3.871e-06,3.871e-06
973,118429,0.20673,0.22143,0.02378,0.9578,0.91454,0.94142,0.87278,0.18833,0.22559,0.0264,3.772e-06,3.772e-06,3.772e-06
974,118551,0.20447,0.2204,0.02261,0.95781,0.91438,0.9413,0.87272,0.1885,0.22562,0.02646,3.673e-06,3.673e-06,3.673e-06
975,118672,0.20317,0.22014,0.02356,0.95751,0.91467,0.94132,0.87274,0.18843,0.22561,0.02646,3.574e-06,3.574e-06,3.574e-06
976,118796,0.20269,0.22055,0.0227,0.9577,0.91485,0.94141,0.87282,0.18835,0.22557,0.02643,3.475e-06,3.475e-06,3.475e-06
977,118917,0.20521,0.22111,0.02329,0.95754,0.91501,0.9414,0.87284,0.18824,0.22558,0.02641,3.376e-06,3.376e-06,3.376e-06
978,119037,0.20526,0.22042,0.02377,0.95752,0.91501,0.94142,0.87282,0.18817,0.22563,0.02644,3.277e-06,3.277e-06,3.277e-06
979,119159,0.20393,0.22063,0.02287,0.95787,0.91463,0.94135,0.87283,0.18833,0.22552,0.02637,3.178e-06,3.178e-06,3.178e-06
980,119280,0.20242,0.21966,0.0223,0.95794,0.91498,0.94156,0.87295,0.18784,0.22543,0.02633,3.079e-06,3.079e-06,3.079e-06
981,119402,0.20804,0.22075,0.02447,0.95775,0.91509,0.94155,0.87297,0.18773,0.22555,0.02637,2.98e-06,2.98e-06,2.98e-06
982,119523,0.20131,0.22133,0.02253,0.95764,0.91476,0.94153,0.87301,0.1879,0.22545,0.02631,2.881e-06,2.881e-06,2.881e-06
983,119644,0.20175,0.22065,0.02231,0.95737,0.91533,0.94149,0.87303,0.18792,0.22546,0.02637,2.782e-06,2.782e-06,2.782e-06
984,119766,0.20299,0.21989,0.02226,0.95758,0.91504,0.94151,0.87299,0.18777,0.22547,0.02635,2.683e-06,2.683e-06,2.683e-06
985,119886,0.19823,0.22113,0.02248,0.95672,0.9155,0.94154,0.87296,0.18813,0.22519,0.0264,2.584e-06,2.584e-06,2.584e-06
986,120004,0.20583,0.22054,0.02373,0.95786,0.91457,0.94142,0.87291,0.18842,0.22516,0.02644,2.485e-06,2.485e-06,2.485e-06
987,120123,0.20541,0.21849,0.02284,0.95692,0.91552,0.94143,0.87295,0.18821,0.22517,0.02649,2.386e-06,2.386e-06,2.386e-06
988,120245,0.20386,0.22027,0.02312,0.95716,0.91546,0.94152,0.87298,0.18827,0.22517,0.02652,2.287e-06,2.287e-06,2.287e-06
989,120365,0.20261,0.22081,0.02227,0.95759,0.91473,0.94144,0.87301,0.18809,0.22502,0.02641,2.188e-06,2.188e-06,2.188e-06
990,120488,0.20195,0.22007,0.02244,0.9571,0.91542,0.9415,0.87302,0.18802,0.22503,0.0265,2.089e-06,2.089e-06,2.089e-06
991,120588,0.22639,0.22918,0.02285,0.95762,0.91512,0.94151,0.87301,0.188,0.22538,0.02648,1.99e-06,1.99e-06,1.99e-06
992,120685,0.22619,0.22818,0.02282,0.95694,0.91547,0.9415,0.87304,0.18787,0.22543,0.02645,1.891e-06,1.891e-06,1.891e-06
993,120783,0.22903,0.22849,0.02322,0.9576,0.91504,0.94146,0.87298,0.18815,0.22528,0.02661,1.792e-06,1.792e-06,1.792e-06
994,120880,0.21925,0.2271,0.02247,0.95745,0.9147,0.94143,0.8729,0.18824,0.2253,0.02654,1.693e-06,1.693e-06,1.693e-06
995,120977,0.22295,0.2268,0.02323,0.95763,0.91464,0.94132,0.87291,0.18804,0.22534,0.0265,1.594e-06,1.594e-06,1.594e-06
996,121074,0.22142,0.22721,0.02329,0.9577,0.91471,0.94141,0.87297,0.18786,0.22548,0.02634,1.495e-06,1.495e-06,1.495e-06
997,121171,0.22591,0.22788,0.02286,0.95715,0.91476,0.94134,0.8728,0.18858,0.22505,0.02656,1.396e-06,1.396e-06,1.396e-06
998,121268,0.22176,0.22753,0.02236,0.95732,0.91479,0.9414,0.87291,0.18833,0.22505,0.02653,1.297e-06,1.297e-06,1.297e-06
999,121366,0.23048,0.22766,0.02294,0.95711,0.91517,0.94147,0.87292,0.18806,0.22516,0.02645,1.198e-06,1.198e-06,1.198e-06
1000,121463,0.22576,0.22766,0.02311,0.95732,0.91511,0.94139,0.87287,0.1883,0.22514,0.02641,1.099e-06,1.099e-06,1.099e-06
